longitude,latitude,elevation
96.8917,0.0918,-5282.0
88.5417,0.0751,-4522.0
90.2083,0.0751,-4209.0
91.875,0.0751,-4538.0
93.5417,0.0751,-4454.0
95.2083,0.0751,-4412.0
96.875,0.0751,-5264.0
88.525,0.0584,-4531.0
90.1917,0.0584,-4169.0
91.8583,0.0584,-4536.0
93.525,0.0584,-4456.0
95.1917,0.0584,-4428.0
96.8583,0.0584,-5213.0
88.5083,0.0417,-4525.0
90.175,0.0417,-4133.0
91.8417,0.0417,-4534.0
93.5083,0.0417,-4514.0
95.175,0.0417,-4440.0
96.8417,0.0417,-5186.0
88.4917,0.0251,-4515.0
90.1583,0.0251,-4119.0
91.825,0.0251,-4526.0
93.4917,0.0251,-4555.0
95.1583,0.0251,-4446.0
96.825,0.0251,-5182.0
88.475,0.0084,-4511.0
90.1417,0.0084,-4121.0
91.8083,0.0084,-4524.0
93.475,0.0084,-4519.0
95.1417,0.0084,-4462.0
96.8083,0.0084,-5164.0
88.4583,-0.0082,-4509.0
90.125,-0.0082,-4077.0
91.7917,-0.0082,-4531.0
93.4583,-0.0082,-4513.0
95.125,-0.0082,-4482.0
96.7917,-0.0082,-5124.0
88.4417,-0.0249,-4503.0
90.1083,-0.0249,-3903.0
91.775,-0.0249,-4531.0
93.4417,-0.0249,-4491.0
95.1083,-0.0249,-4510.0
96.775,-0.0249,-5099.0
88.425,-0.0416,-4485.0
90.0917,-0.0416,-3799.0
91.7583,-0.0416,-4527.0
93.425,-0.0416,-4477.0
95.0917,-0.0416,-4517.0
96.7583,-0.0416,-5101.0
88.4083,-0.0582,-4439.0
90.075,-0.0582,-3741.0
91.7417,-0.0582,-4524.0
93.4083,-0.0582,-4463.0
95.075,-0.0582,-4521.0
96.7417,-0.0582,-5093.0
88.3917,-0.0749,-4381.0
90.0583,-0.0749,-3669.0
91.725,-0.0749,-4516.0
93.3917,-0.0749,-4514.0
95.0583,-0.0749,-4529.0
96.725,-0.0749,-5077.0
88.375,-0.0916,-4388.0
90.0417,-0.0916,-3543.0
91.7083,-0.0916,-4516.0
93.375,-0.0916,-4520.0
95.0417,-0.0916,-4527.0
96.7083,-0.0916,-5041.0
88.3583,-0.1082,-4395.0
90.025,-0.1082,-3441.0
91.6917,-0.1082,-4521.0
93.3583,-0.1082,-4526.0
95.025,-0.1082,-4535.0
96.6917,-0.1082,-5011.0
88.3417,-0.1249,-4450.0
90.0083,-0.1249,-3281.0
91.675,-0.1249,-4517.0
93.3417,-0.1249,-4540.0
95.0083,-0.1249,-4546.0
96.675,-0.1249,-5003.0
88.325,-0.1416,-4503.0
89.9917,-0.1416,-3097.0
91.6583,-0.1416,-4517.0
93.325,-0.1416,-4541.0
94.9917,-0.1416,-4550.0
96.6583,-0.1416,-4969.0
88.3083,-0.1582,-4519.0
89.975,-0.1582,-2959.0
91.6417,-0.1582,-4517.0
93.3083,-0.1582,-4541.0
94.975,-0.1582,-4550.0
96.6417,-0.1582,-4957.0
88.2917,-0.1749,-4539.0
89.9583,-0.1749,-2993.0
91.625,-0.1749,-4515.0
93.2917,-0.1749,-4545.0
94.9583,-0.1749,-4549.0
96.625,-0.1749,-4910.0
88.275,-0.1916,-4541.0
89.9417,-0.1916,-3033.0
91.6083,-0.1916,-4517.0
93.275,-0.1916,-4551.0
94.9417,-0.1916,-4548.0
96.6083,-0.1916,-4815.0
88.2583,-0.2082,-4543.0
89.925,-0.2082,-2985.0
91.5917,-0.2082,-4527.0
93.2583,-0.2082,-4549.0
94.925,-0.2082,-4550.0
96.5917,-0.2082,-4796.0
88.2417,-0.2249,-4545.0
89.9083,-0.2249,-3021.0
91.575,-0.2249,-4520.0
93.2417,-0.2249,-4556.0
94.9083,-0.2249,-4550.0
96.575,-0.2249,-4752.0
88.225,-0.2416,-4549.0
89.8917,-0.2416,-3073.0
91.5583,-0.2416,-4514.0
93.225,-0.2416,-4562.0
94.8917,-0.2416,-4560.0
96.5583,-0.2416,-4730.0
88.2083,-0.2582,-4557.0
89.875,-0.2582,-3139.0
91.5417,-0.2582,-4509.0
93.2083,-0.2582,-4561.0
94.875,-0.2582,-4580.0
96.5417,-0.2582,-4724.0
88.1917,-0.2749,-4555.0
89.8583,-0.2749,-3109.0
91.525,-0.2749,-4512.0
93.1917,-0.2749,-4562.0
94.8583,-0.2749,-4596.0
96.525,-0.2749,-4732.0
88.175,-0.2916,-4502.0
89.8417,-0.2916,-3053.0
91.5083,-0.2916,-4514.0
93.175,-0.2916,-4562.0
94.8417,-0.2916,-4598.0
96.5083,-0.2916,-4742.0
88.1583,-0.3082,-4483.0
89.825,-0.3082,-3089.0
91.4917,-0.3082,-4522.0
93.1583,-0.3082,-4564.0
94.825,-0.3082,-4596.0
96.4917,-0.3082,-4746.0
88.1417,-0.3249,-4443.0
89.8083,-0.3249,-3054.0
91.475,-0.3249,-4528.0
93.1417,-0.3249,-4565.0
94.8083,-0.3249,-4588.0
96.475,-0.3249,-4744.0
88.125,-0.3416,-4545.0
89.7917,-0.3416,-3050.0
91.4583,-0.3416,-4538.0
93.125,-0.3416,-4566.0
94.7917,-0.3416,-4580.0
96.4583,-0.3416,-4740.0
88.1083,-0.3582,-4555.0
89.775,-0.3582,-3060.0
91.4417,-0.3582,-4546.0
93.1083,-0.3582,-4564.0
94.775,-0.3582,-4578.0
96.4417,-0.3582,-4740.0
88.0917,-0.3749,-4373.0
89.7583,-0.3749,-3081.0
91.425,-0.3749,-4552.0
93.0917,-0.3749,-4566.0
94.7583,-0.3749,-4576.0
96.425,-0.3749,-4742.0
88.075,-0.3916,-4500.0
89.7417,-0.3916,-2975.0
91.4083,-0.3916,-4558.0
93.075,-0.3916,-4566.0
94.7417,-0.3916,-4576.0
96.4083,-0.3916,-4746.0
88.0583,-0.4082,-4482.0
89.725,-0.4082,-2787.0
91.3917,-0.4082,-4560.0
93.0583,-0.4082,-4566.0
94.725,-0.4082,-4580.0
96.3917,-0.4082,-4750.0
88.0417,-0.4249,-4502.0
89.7083,-0.4249,-2831.0
91.375,-0.4249,-4560.0
93.0417,-0.4249,-4566.0
94.7083,-0.4249,-4584.0
96.375,-0.4249,-4762.0
88.025,-0.4416,-4546.0
89.6917,-0.4416,-2878.0
91.3583,-0.4416,-4562.0
93.025,-0.4416,-4568.0
94.6917,-0.4416,-4588.0
96.3583,-0.4416,-4774.0
88.0083,-0.4582,-4562.0
89.675,-0.4582,-2886.0
91.3417,-0.4582,-4562.0
93.0083,-0.4582,-4566.0
94.675,-0.4582,-4590.0
96.3417,-0.4582,-4790.0
98.0083,-0.4582,-1893.0
89.6583,-0.4749,-2948.0
91.325,-0.4749,-4566.0
92.9917,-0.4749,-4567.0
94.6583,-0.4749,-4588.0
96.325,-0.4749,-4806.0
97.9917,-0.4749,-2013.0
89.6417,-0.4916,-2996.0
91.3083,-0.4916,-4568.0
92.975,-0.4916,-4563.0
94.6417,-0.4916,-4582.0
96.3083,-0.4916,-4824.0
97.975,-0.4916,-2251.0
89.625,-0.5082,-3034.0
91.2917,-0.5082,-4572.0
92.9583,-0.5082,-4568.0
94.625,-0.5082,-4574.0
96.2917,-0.5082,-4842.0
97.9583,-0.5082,-2432.0
89.6083,-0.5249,-3092.0
91.275,-0.5249,-4578.0
92.9417,-0.5249,-4568.0
94.6083,-0.5249,-4568.0
96.275,-0.5249,-4856.0
97.9417,-0.5249,-2773.0
89.5917,-0.5416,-3223.0
91.2583,-0.5416,-4584.0
92.925,-0.5416,-4566.0
94.5917,-0.5416,-4566.0
96.2583,-0.5416,-4838.0
97.925,-0.5416,-2847.0
89.575,-0.5582,-3152.0
91.2417,-0.5582,-4586.0
92.9083,-0.5582,-4565.0
94.575,-0.5582,-4560.0
96.2417,-0.5582,-4778.0
97.9083,-0.5582,-2903.0
89.5583,-0.5749,-3080.0
91.225,-0.5749,-4586.0
92.8917,-0.5749,-4565.0
94.5583,-0.5749,-4558.0
96.225,-0.5749,-4704.0
97.8917,-0.5749,-2941.0
89.5417,-0.5916,-2990.0
91.2083,-0.5916,-4584.0
92.875,-0.5916,-4567.0
94.5417,-0.5916,-4554.0
96.2083,-0.5916,-4659.0
97.875,-0.5916,-3181.0
89.525,-0.6082,-2884.0
91.1917,-0.6082,-4588.0
92.8583,-0.6082,-4564.0
94.525,-0.6082,-4552.0
96.1917,-0.6082,-4644.0
97.8583,-0.6082,-3179.0
89.5083,-0.6249,-2784.0
91.175,-0.6249,-4588.0
92.8417,-0.6249,-4562.0
94.5083,-0.6249,-4558.0
96.175,-0.6249,-4640.0
97.8417,-0.6249,-3142.0
89.4917,-0.6416,-2728.0
91.1583,-0.6416,-4590.0
92.825,-0.6416,-4558.0
94.4917,-0.6416,-4561.0
96.1583,-0.6416,-4644.0
97.825,-0.6416,-3022.0
89.475,-0.6582,-2496.0
91.1417,-0.6582,-4589.0
92.8083,-0.6582,-4556.0
94.475,-0.6582,-4564.0
96.1417,-0.6582,-4652.0
97.8083,-0.6582,-2834.0
89.4583,-0.6749,-2357.0
91.125,-0.6749,-4595.0
92.7917,-0.6749,-4559.0
94.4583,-0.6749,-4574.0
96.125,-0.6749,-4662.0
97.7917,-0.6749,-2683.0
89.4417,-0.6916,-2470.0
91.1083,-0.6916,-4597.0
92.775,-0.6916,-4569.0
94.4417,-0.6916,-4574.0
96.1083,-0.6916,-4672.0
97.775,-0.6916,-2891.0
89.425,-0.7082,-2644.0
91.0917,-0.7082,-4595.0
92.7583,-0.7082,-4569.0
94.425,-0.7082,-4570.0
96.0917,-0.7082,-4680.0
97.7583,-0.7082,-3319.0
89.4083,-0.7249,-2526.0
91.075,-0.7249,-4595.0
92.7417,-0.7249,-4567.0
94.4083,-0.7249,-4560.0
96.075,-0.7249,-4688.0
97.7417,-0.7249,-3275.0
89.3917,-0.7416,-2482.0
91.0583,-0.7416,-4597.0
92.725,-0.7416,-4573.0
94.3917,-0.7416,-4548.0
96.0583,-0.7416,-4696.0
97.725,-0.7416,-3343.0
89.375,-0.7582,-2474.0
91.0417,-0.7582,-4599.0
92.7083,-0.7582,-4569.0
94.375,-0.7582,-4548.0
96.0417,-0.7582,-4706.0
97.7083,-0.7582,-3212.0
89.3583,-0.7749,-2482.0
91.025,-0.7749,-4597.0
92.6917,-0.7749,-4579.0
94.3583,-0.7749,-4554.0
96.025,-0.7749,-4710.0
97.6917,-0.7749,-3287.0
89.3417,-0.7915,-2510.0
91.0083,-0.7915,-4587.0
92.675,-0.7915,-4576.0
94.3417,-0.7915,-4560.0
96.0083,-0.7915,-4718.0
97.675,-0.7915,-3690.0
89.325,-0.8082,-2550.0
90.9917,-0.8082,-4601.0
92.6583,-0.8082,-4568.0
94.325,-0.8082,-4554.0
95.9917,-0.8082,-4690.0
97.6583,-0.8082,-3902.0
89.3083,-0.8249,-2590.0
90.975,-0.8249,-4597.0
92.6417,-0.8249,-4570.0
94.3083,-0.8249,-4540.0
95.975,-0.8249,-4632.0
97.6417,-0.8249,-4196.0
89.2917,-0.8416,-2632.0
90.9583,-0.8416,-4609.0
92.625,-0.8416,-4574.0
94.2917,-0.8416,-4530.0
95.9583,-0.8416,-4600.0
97.625,-0.8416,-4548.0
89.275,-0.8582,-2660.0
90.9417,-0.8582,-4596.0
92.6083,-0.8582,-4574.0
94.275,-0.8582,-4536.0
95.9417,-0.8582,-4588.0
97.6083,-0.8582,-4922.0
89.2583,-0.8749,-2664.0
90.925,-0.8749,-4518.0
92.5917,-0.8749,-4580.0
94.2583,-0.8749,-4556.0
95.925,-0.8749,-4593.0
97.5917,-0.8749,-5238.0
89.2417,-0.8915,-2658.0
90.9083,-0.8915,-4458.0
92.575,-0.8915,-4586.0
94.2417,-0.8915,-4576.0
95.9083,-0.8915,-4587.0
97.575,-0.8915,-5432.0
89.225,-0.9082,-2640.0
90.8917,-0.9082,-4432.0
92.5583,-0.9082,-4592.0
94.225,-0.9082,-4590.0
95.8917,-0.9082,-4591.0
97.5583,-0.9082,-5513.0
89.2083,-0.9249,-2614.0
90.875,-0.9249,-4420.0
92.5417,-0.9249,-4598.0
94.2083,-0.9249,-4589.0
95.875,-0.9249,-4583.0
97.5417,-0.9249,-5507.0
89.1917,-0.9415,-2586.0
90.8583,-0.9415,-4406.0
92.525,-0.9415,-4602.0
94.1917,-0.9415,-4591.0
95.8583,-0.9415,-4585.0
97.525,-0.9415,-5497.0
89.175,-0.9582,-2562.0
90.8417,-0.9582,-4386.0
92.5083,-0.9582,-4608.0
94.175,-0.9582,-4591.0
95.8417,-0.9582,-4582.0
97.5083,-0.9582,-5485.0
89.1583,-0.9749,-2542.0
90.825,-0.9749,-4358.0
92.4917,-0.9749,-4616.0
94.1583,-0.9749,-4589.0
95.825,-0.9749,-4582.0
97.4917,-0.9749,-5451.0
89.1417,-0.9915,-2548.0
90.8083,-0.9915,-4326.0
92.475,-0.9915,-4624.0
94.1417,-0.9915,-4589.0
95.8083,-0.9915,-4585.0
97.475,-0.9915,-5411.0
89.125,-1.0082,-2565.0
90.7917,-1.0082,-4304.0
92.4583,-1.0082,-4634.0
94.125,-1.0082,-4593.0
95.7917,-1.0082,-4582.0
97.4583,-1.0082,-5397.0
89.1083,-1.0248,-2606.0
90.775,-1.0248,-4360.0
92.4417,-1.0248,-4646.0
94.1083,-1.0248,-4599.0
95.775,-1.0248,-4580.0
97.4417,-1.0248,-5381.0
89.0917,-1.0415,-2618.0
90.7583,-1.0415,-4452.0
92.425,-1.0415,-4658.0
94.0917,-1.0415,-4611.0
95.7583,-1.0415,-4580.0
97.425,-1.0415,-5410.0
89.075,-1.0582,-2627.0
90.7417,-1.0582,-4488.0
92.4083,-1.0582,-4666.0
94.075,-1.0582,-4628.0
95.7417,-1.0582,-4584.0
97.4083,-1.0582,-5456.0
89.0583,-1.0749,-2689.0
90.725,-1.0749,-4249.0
92.3917,-1.0749,-4672.0
94.0583,-1.0749,-4632.0
95.725,-1.0749,-4592.0
97.3917,-1.0749,-5486.0
89.0417,-1.0915,-2691.0
90.7083,-1.0915,-4404.0
92.375,-1.0915,-4678.0
94.0417,-1.0915,-4622.0
95.7083,-1.0915,-4600.0
97.375,-1.0915,-5476.0
89.025,-1.1082,-2751.0
90.6917,-1.1082,-4530.0
92.3583,-1.1082,-4680.0
94.025,-1.1082,-4613.0
95.6917,-1.1082,-4600.0
97.3583,-1.1082,-5432.0
89.0083,-1.1248,-2815.0
90.675,-1.1248,-4588.0
92.3417,-1.1248,-4682.0
94.0083,-1.1248,-4613.0
95.675,-1.1248,-4592.0
97.3417,-1.1248,-5376.0
88.9917,-1.1415,-2917.0
90.6583,-1.1415,-4554.0
92.325,-1.1415,-4682.0
93.9917,-1.1415,-4613.0
95.6583,-1.1415,-4580.0
97.325,-1.1415,-5340.0
88.975,-1.1582,-2895.0
90.6417,-1.1582,-4518.0
92.3083,-1.1582,-4684.0
93.975,-1.1582,-4600.0
95.6417,-1.1582,-4566.0
97.3083,-1.1582,-5328.0
88.9583,-1.1748,-2803.0
90.625,-1.1748,-4545.0
92.2917,-1.1748,-4682.0
93.9583,-1.1748,-4585.0
95.625,-1.1748,-4562.0
97.2917,-1.1748,-5332.0
88.9417,-1.1915,-2861.0
90.6083,-1.1915,-4561.0
92.275,-1.1915,-4680.0
93.9417,-1.1915,-4596.0
95.6083,-1.1915,-4564.0
97.275,-1.1915,-5322.0
88.925,-1.2082,-3016.0
90.5917,-1.2082,-4627.0
92.2583,-1.2082,-4676.0
93.925,-1.2082,-4620.0
95.5917,-1.2082,-4568.0
97.2583,-1.2082,-5278.0
88.9083,-1.2248,-3144.0
90.575,-1.2248,-4634.0
92.2417,-1.2248,-4676.0
93.9083,-1.2248,-4644.0
95.575,-1.2248,-4568.0
97.2417,-1.2248,-5208.0
88.8917,-1.2415,-3300.0
90.5583,-1.2415,-4636.0
92.225,-1.2415,-4674.0
93.8917,-1.2415,-4689.0
95.5583,-1.2415,-4554.0
97.225,-1.2415,-5148.0
88.875,-1.2581,-3458.0
90.5417,-1.2581,-4635.0
92.2083,-1.2581,-4678.0
93.875,-1.2581,-4675.0
95.5417,-1.2581,-4528.0
97.2083,-1.2581,-5116.0
88.8583,-1.2748,-3604.0
90.525,-1.2748,-4636.0
92.1917,-1.2748,-4682.0
93.8583,-1.2748,-4659.0
95.525,-1.2748,-4498.0
97.1917,-1.2748,-5108.0
88.8417,-1.2915,-3726.0
90.5083,-1.2915,-4629.0
92.175,-1.2915,-4680.0
93.8417,-1.2915,-4641.0
95.5083,-1.2915,-4476.0
97.175,-1.2915,-5100.0
88.825,-1.3081,-3818.0
90.4917,-1.3081,-4637.0
92.1583,-1.3081,-4668.0
93.825,-1.3081,-4619.0
95.4917,-1.3081,-4470.0
97.1583,-1.3081,-5070.0
88.8083,-1.3248,-3884.0
90.475,-1.3248,-4644.0
92.1417,-1.3248,-4661.0
93.8083,-1.3248,-4605.0
95.475,-1.3248,-4480.0
97.1417,-1.3248,-5020.0
88.7917,-1.3415,-3930.0
90.4583,-1.3415,-4660.0
92.125,-1.3415,-4685.0
93.7917,-1.3415,-4636.0
95.4583,-1.3415,-4498.0
97.125,-1.3415,-4982.0
88.775,-1.3581,-3958.0
90.4417,-1.3581,-4667.0
92.1083,-1.3581,-4673.0
93.775,-1.3581,-4669.0
95.4417,-1.3581,-4518.0
97.1083,-1.3581,-4952.0
88.7583,-1.3748,-3974.0
90.425,-1.3748,-4668.0
92.0917,-1.3748,-4671.0
93.7583,-1.3748,-4680.0
95.425,-1.3748,-4546.0
97.0917,-1.3748,-4920.0
88.7417,-1.3914,-3988.0
90.4083,-1.3914,-4668.0
92.075,-1.3914,-4673.0
93.7417,-1.3914,-4682.0
95.4083,-1.3914,-4594.0
97.075,-1.3914,-4890.0
88.725,-1.4081,-4002.0
90.3917,-1.4081,-4666.0
92.0583,-1.4081,-4673.0
93.725,-1.4081,-4682.0
95.3917,-1.4081,-4642.0
97.0583,-1.4081,-4856.0
88.7083,-1.4248,-4022.0
90.375,-1.4248,-4668.0
92.0417,-1.4248,-4677.0
93.7083,-1.4248,-4680.0
95.375,-1.4248,-4654.0
97.0417,-1.4248,-4816.0
88.6917,-1.4414,-4050.0
90.3583,-1.4414,-4676.0
92.025,-1.4414,-4679.0
93.6917,-1.4414,-4678.0
95.3583,-1.4414,-4650.0
97.025,-1.4414,-4774.0
88.675,-1.4581,-4092.0
90.3417,-1.4581,-4682.0
92.0083,-1.4581,-4678.0
93.675,-1.4581,-4678.0
95.3417,-1.4581,-4656.0
97.0083,-1.4581,-4736.0
88.6583,-1.4747,-4150.0
90.325,-1.4747,-4678.0
91.9917,-1.4747,-4673.0
93.6583,-1.4747,-4676.0
95.325,-1.4747,-4664.0
96.9917,-1.4747,-4692.0
88.6417,-1.4914,-4212.0
90.3083,-1.4914,-4673.0
91.975,-1.4914,-4673.0
93.6417,-1.4914,-4676.0
95.3083,-1.4914,-4668.0
96.975,-1.4914,-4634.0
88.625,-1.5081,-4280.0
90.2917,-1.5081,-4646.0
91.9583,-1.5081,-4670.0
93.625,-1.5081,-4672.0
95.2917,-1.5081,-4660.0
96.9583,-1.5081,-4556.0
88.6083,-1.5247,-4346.0
90.275,-1.5247,-4656.0
91.9417,-1.5247,-4676.0
93.6083,-1.5247,-4668.0
95.275,-1.5247,-4646.0
96.9417,-1.5247,-4474.0
88.5917,-1.5414,-4414.0
90.2583,-1.5414,-4674.0
91.925,-1.5414,-4682.0
93.5917,-1.5414,-4664.0
95.2583,-1.5414,-4624.0
96.925,-1.5414,-4402.0
88.575,-1.5581,-4500.0
90.2417,-1.5581,-4690.0
91.9083,-1.5581,-4690.0
93.575,-1.5581,-4665.0
95.2417,-1.5581,-4602.0
96.9083,-1.5581,-4350.0
88.5583,-1.5747,-4571.0
90.225,-1.5747,-4697.0
91.8917,-1.5747,-4694.0
93.5583,-1.5747,-4666.0
95.225,-1.5747,-4580.0
96.8917,-1.5747,-4306.0
88.5417,-1.5914,-4586.0
90.2083,-1.5914,-4695.0
91.875,-1.5914,-4700.0
93.5417,-1.5914,-4666.0
95.2083,-1.5914,-4570.0
96.875,-1.5914,-4262.0
88.525,-1.608,-4628.0
90.1917,-1.608,-4707.0
91.8583,-1.608,-4704.0
93.525,-1.608,-4666.0
95.1917,-1.608,-4566.0
96.8583,-1.608,-4216.0
88.5083,-1.6247,-4652.0
90.175,-1.6247,-4709.0
91.8417,-1.6247,-4708.0
93.5083,-1.6247,-4668.0
95.175,-1.6247,-4548.0
96.8417,-1.6247,-4172.0
88.4917,-1.6414,-4640.0
90.1583,-1.6414,-4715.0
91.825,-1.6414,-4708.0
93.4917,-1.6414,-4668.0
95.1583,-1.6414,-4498.0
96.825,-1.6414,-4142.0
88.475,-1.658,-4626.0
90.1417,-1.658,-4719.0
91.8083,-1.658,-4706.0
93.475,-1.658,-4668.0
95.1417,-1.658,-4481.0
96.8083,-1.658,-4136.0
88.4583,-1.6747,-4632.0
90.125,-1.6747,-4719.0
91.7917,-1.6747,-4706.0
93.4583,-1.6747,-4662.0
95.125,-1.6747,-4435.0
96.7917,-1.6747,-4144.0
88.4417,-1.6913,-4656.0
90.1083,-1.6913,-4715.0
91.775,-1.6913,-4708.0
93.4417,-1.6913,-4662.0
95.1083,-1.6913,-4427.0
96.775,-1.6913,-4166.0
88.425,-1.708,-4690.0
90.0917,-1.708,-4711.0
91.7583,-1.708,-4712.0
93.425,-1.708,-4662.0
95.0917,-1.708,-4388.0
96.7583,-1.708,-4241.0
88.4083,-1.7247,-4718.0
90.075,-1.7247,-4719.0
91.7417,-1.7247,-4714.0
93.4083,-1.7247,-4664.0
95.075,-1.7247,-4372.0
96.7417,-1.7247,-4267.0
88.3917,-1.7413,-4736.0
90.0583,-1.7413,-4703.0
91.725,-1.7413,-4714.0
93.3917,-1.7413,-4670.0
95.0583,-1.7413,-4378.0
96.725,-1.7413,-4327.0
88.375,-1.758,-4744.0
90.0417,-1.758,-4701.0
91.7083,-1.758,-4716.0
93.375,-1.758,-4675.0
95.0417,-1.758,-4404.0
96.7083,-1.758,-4469.0
88.3583,-1.7746,-4748.0
90.025,-1.7746,-4683.0
91.6917,-1.7746,-4714.0
93.3583,-1.7746,-4682.0
95.025,-1.7746,-4444.0
96.6917,-1.7746,-4497.0
88.3417,-1.7913,-4748.0
90.0083,-1.7913,-4677.0
91.675,-1.7913,-4716.0
93.3417,-1.7913,-4682.0
95.0083,-1.7913,-4498.0
96.675,-1.7913,-4466.0
88.325,-1.8079,-4748.0
89.9917,-1.8079,-4719.0
91.6583,-1.8079,-4718.0
93.325,-1.8079,-4682.0
94.9917,-1.8079,-4560.0
96.6583,-1.8079,-4530.0
88.3083,-1.8246,-4746.0
89.975,-1.8246,-4651.0
91.6417,-1.8246,-4720.0
93.3083,-1.8246,-4682.0
94.975,-1.8246,-4618.0
96.6417,-1.8246,-4590.0
88.2917,-1.8413,-4742.0
89.9583,-1.8413,-4545.0
91.625,-1.8413,-4724.0
93.2917,-1.8413,-4682.0
94.9583,-1.8413,-4662.0
96.625,-1.8413,-4624.0
88.275,-1.8579,-4744.0
89.9417,-1.8579,-4615.0
91.6083,-1.8579,-4726.0
93.275,-1.8579,-4684.0
94.9417,-1.8579,-4693.0
96.6083,-1.8579,-4646.0
88.2583,-1.8746,-4735.0
89.925,-1.8746,-4657.0
91.5917,-1.8746,-4728.0
93.2583,-1.8746,-4686.0
94.925,-1.8746,-4691.0
96.5917,-1.8746,-4658.0
88.2417,-1.8912,-4742.0
89.9083,-1.8912,-4795.0
91.575,-1.8912,-4732.0
93.2417,-1.8912,-4694.0
94.9083,-1.8912,-4693.0
96.575,-1.8912,-4674.0
88.225,-1.9079,-4756.0
89.8917,-1.9079,-4788.0
91.5583,-1.9079,-4734.0
93.225,-1.9079,-4702.0
94.8917,-1.9079,-4701.0
96.5583,-1.9079,-4686.0
88.2083,-1.9245,-4764.0
89.875,-1.9245,-4726.0
91.5417,-1.9245,-4738.0
93.2083,-1.9245,-4710.0
94.875,-1.9245,-4703.0
96.5417,-1.9245,-4698.0
88.1917,-1.9412,-4774.0
89.8583,-1.9412,-4560.0
91.525,-1.9412,-4738.0
93.1917,-1.9412,-4723.0
94.8583,-1.9412,-4705.0
96.525,-1.9412,-4704.0
88.175,-1.9579,-4768.0
89.8417,-1.9579,-4432.0
91.5083,-1.9579,-4742.0
93.175,-1.9579,-4699.0
94.8417,-1.9579,-4707.0
96.5083,-1.9579,-4706.0
88.1583,-1.9745,-4753.0
89.825,-1.9745,-4378.0
91.4917,-1.9745,-4744.0
93.1583,-1.9745,-4699.0
94.825,-1.9745,-4720.0
96.4917,-1.9745,-4708.0
88.1417,-1.9912,-4704.0
89.8083,-1.9912,-4406.0
91.475,-1.9912,-4744.0
93.1417,-1.9912,-4701.0
94.8083,-1.9912,-4730.0
96.475,-1.9912,-4711.0
88.125,-2.0078,-4658.0
89.7917,-2.0078,-4335.0
91.4583,-2.0078,-4747.0
93.125,-2.0078,-4697.0
94.7917,-2.0078,-4738.0
96.4583,-2.0078,-4678.0
88.1083,-2.0245,-4566.0
89.775,-2.0245,-4320.0
91.4417,-2.0245,-4744.0
93.1083,-2.0245,-4695.0
94.775,-2.0245,-4742.0
96.4417,-2.0245,-4650.0
88.0917,-2.0411,-4389.0
89.7583,-2.0411,-4270.0
91.425,-2.0411,-4747.0
93.0917,-2.0411,-4697.0
94.7583,-2.0411,-4717.0
96.425,-2.0411,-4620.0
88.075,-2.0578,-4668.0
89.7417,-2.0578,-4324.0
91.4083,-2.0578,-4750.0
93.075,-2.0578,-4703.0
94.7417,-2.0578,-4672.0
96.4083,-2.0578,-4604.0
88.0583,-2.0745,-4678.0
89.725,-2.0745,-4379.0
91.3917,-2.0745,-4754.0
93.0583,-2.0745,-4711.0
94.725,-2.0745,-4620.0
96.3917,-2.0745,-4596.0
88.0417,-2.0911,-4574.0
89.7083,-2.0911,-4437.0
91.375,-2.0911,-4757.0
93.0417,-2.0911,-4708.0
94.7083,-2.0911,-4570.0
96.375,-2.0911,-4592.0
88.025,-2.1078,-4442.0
89.6917,-2.1078,-4513.0
91.3583,-2.1078,-4758.0
93.025,-2.1078,-4708.0
94.6917,-2.1078,-4524.0
96.3583,-2.1078,-4592.0
88.0083,-2.1244,-4340.0
89.675,-2.1244,-4517.0
91.3417,-2.1244,-4762.0
93.0083,-2.1244,-4710.0
94.675,-2.1244,-4492.0
96.3417,-2.1244,-4598.0
98.0083,-2.1244,-5279.0
89.6583,-2.1411,-4363.0
91.325,-2.1411,-4764.0
92.9917,-2.1411,-4716.0
94.6583,-2.1411,-4484.0
96.325,-2.1411,-4620.0
97.9917,-2.1411,-5206.0
89.6417,-2.1577,-4235.0
91.3083,-2.1577,-4767.0
92.975,-2.1577,-4724.0
94.6417,-2.1577,-4500.0
96.3083,-2.1577,-4656.0
97.975,-2.1577,-5134.0
89.625,-2.1744,-4267.0
91.2917,-2.1744,-4769.0
92.9583,-2.1744,-4726.0
94.625,-2.1744,-4530.0
96.2917,-2.1744,-4706.0
97.9583,-2.1744,-5066.0
89.6083,-2.191,-4283.0
91.275,-2.191,-4771.0
92.9417,-2.191,-4730.0
94.6083,-2.191,-4556.0
96.275,-2.191,-4754.0
97.9417,-2.191,-4986.0
89.5917,-2.2077,-4575.0
91.2583,-2.2077,-4773.0
92.925,-2.2077,-4734.0
94.5917,-2.2077,-4578.0
96.2583,-2.2077,-4761.0
97.925,-2.2077,-4892.0
89.575,-2.2243,-4591.0
91.2417,-2.2243,-4767.0
92.9083,-2.2243,-4738.0
94.575,-2.2243,-4598.0
96.2417,-2.2243,-4775.0
97.9083,-2.2243,-4794.0
89.5583,-2.241,-4577.0
91.225,-2.241,-4766.0
92.8917,-2.241,-4740.0
94.5583,-2.241,-4616.0
96.225,-2.241,-4777.0
97.8917,-2.241,-4710.0
